stream_semester_group,stream,section,semester,dedicated_room,room_type,room_capacity,course_code,course_name,course_hours_per_week,course_department,is_lab,faculty_name,faculty_department
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-609,Dynamics,3,CE,False,Dr. Ayaan Khan,CE
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-609L,Dynamics Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-601,Design,3,CE,False,Dr. Aditya Verma,CE
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-601L,Design Lab,2,CE,True,Dr. Aditya Verma,CE
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-602,Structures,4,CE,False,Dr. Riya Patel,CE
CE-C_VI,CE,C,VI,CR-062,theory,62,CE-6011,Principles,4,CE,False,Prof. Priya Verma,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-703,Principles,4,CE,False,Prof. Priya Verma,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-703L,Principles Lab,2,CE,True,Dr. Aditya Verma,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-709,Structures,3,CE,False,Dr. Riya Patel,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-709L,Structures Lab,2,CE,True,Dr. Aarav Kumar,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-708,Fundamentals,4,CE,False,Prof. Riya Pandey,CE
CE-C_VII,CE,C,VII,CR-062,theory,62,CE-7010,Engineering,4,CE,False,Prof. Priya Patel,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-806,Applications,3,CE,False,Prof. Diya Menon,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-806L,Applications Lab,2,CE,True,Dr. Riya Patel,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-804,Design,4,CE,False,Prof. Riya Pandey,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-8011,Design,4,CE,False,Prof. Diya Menon,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-8011L,Design Lab,2,CE,True,Prof. Diya Menon,CE
CE-C_VIII,CE,C,VIII,CR-062,theory,62,CE-802,Design,3,CE,False,Dr. Riya Patel,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-1010,Theory,3,CE,False,Dr. Aditya Iyer,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-109,Fundamentals,4,CE,False,Dr. Aditya Verma,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-109L,Fundamentals Lab,2,CE,True,Prof. Priya Patel,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-1011,Design,4,CE,False,Prof. Priya Patel,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-101,Systems,4,CE,False,Dr. Aditya Iyer,CE
CE-D_I,CE,D,I,CR-044,theory,73,CE-101L,Systems Lab,2,CE,True,Prof. Priya Patel,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-201,Design,4,CE,False,Dr. Riya Patel,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-201L,Design Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-202,Structures,3,CE,False,Dr. Aarav Reddy,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-202L,Structures Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-2011,Applications,4,CE,False,Dr. Aarav Reddy,CE
CE-D_II,CE,D,II,CR-044,theory,73,CE-2011L,Applications Lab,2,CE,True,Prof. Riya Pandey,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-306,Systems,4,CE,False,Dr. Aarav Reddy,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-306L,Systems Lab,2,CE,True,Prof. Priya Verma,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-303,Design,3,CE,False,Prof. Diya Menon,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-307,Structures,3,CE,False,Dr. Aditya Iyer,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-307L,Structures Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-D_III,CE,D,III,CR-044,theory,73,CE-308,Design,3,CE,False,Prof. Diya Menon,CE
CE-D_IV,CE,D,IV,CR-044,theory,73,CE-407,Theory,4,CE,False,Dr. Aditya Iyer,CE
CE-D_IV,CE,D,IV,CR-044,theory,73,CE-407L,Theory Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-D_IV,CE,D,IV,CR-044,theory,73,CE-401,Dynamics,4,CE,False,Prof. Diya Menon,CE
CE-D_IV,CE,D,IV,CR-044,theory,73,CE-401L,Dynamics Lab,2,CE,True,Dr. Aarav Reddy,CE
IT-A_I,IT,A,I,CR-167,theory,74,IT-102,Structures,3,IT,False,Dr. Fatima Nath,IT
IT-A_I,IT,A,I,CR-167,theory,74,IT-102L,Structures Lab,2,IT,True,Prof. Ishaan Gupta,IT
IT-A_I,IT,A,I,CR-167,theory,74,IT-105,Theory,4,IT,False,Prof. Sai Pandey,IT
IT-A_I,IT,A,I,CR-167,theory,74,IT-109,Applications,4,IT,False,Dr. Vihaan Nath,IT
IT-A_I,IT,A,I,CR-167,theory,74,IT-109L,Applications Lab,2,IT,True,Prof. Vihaan Verma,IT
IT-A_I,IT,A,I,CR-167,theory,74,IT-1011,Theory,3,IT,False,Prof. Fatima Patel,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-206,Engineering,4,IT,False,Dr. Fatima Nath,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-206L,Engineering Lab,2,IT,True,Prof. Fatima Patel,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-201,Design,3,IT,False,Dr. Fatima Nath,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-201L,Design Lab,2,IT,True,Prof. Fatima Patel,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-2011,Theory,3,IT,False,Dr. Vihaan Nath,IT
IT-A_II,IT,A,II,CR-167,theory,74,IT-2011L,Theory Lab,2,IT,True,Prof. Aadhya Pandey,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-308,Applications,3,IT,False,Prof. Vihaan Verma,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-3010,Analysis,3,IT,False,Dr. Aanya Khan,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-3012,Applications,4,IT,False,Prof. Sai Pandey,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-3011,Dynamics,4,IT,False,Prof. Ishaan Gupta,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-3011L,Dynamics Lab,2,IT,True,Dr. Aarav Joshi,IT
IT-A_III,IT,A,III,CR-167,theory,74,IT-306,Systems,4,IT,False,Dr. Fatima Nath,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-403,Theory,4,IT,False,Dr. Arjun Reddy,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-404,Theory,3,IT,False,Prof. Vihaan Verma,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-404L,Theory Lab,2,IT,True,Dr. Vihaan Nath,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-409,Dynamics,3,IT,False,Dr. Aanya Khan,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-409L,Dynamics Lab,2,IT,True,Dr. Ayaan Sharma,IT
IT-A_IV,IT,A,IV,CR-167,theory,74,IT-407,Systems,4,IT,False,Prof. Fatima Patel,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-509,Engineering,3,IT,False,Prof. Vihaan Verma,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-502,Engineering,4,IT,False,Prof. Vihaan Verma,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-502L,Engineering Lab,2,IT,True,Dr. Aarav Joshi,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-5010,Applications,3,IT,False,Dr. Arjun Reddy,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-505,Design,3,IT,False,Prof. Sai Pandey,IT
IT-A_V,IT,A,V,CR-167,theory,74,IT-505L,Design Lab,2,IT,True,Dr. Fatima Nath,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-605,Engineering,4,IT,False,Dr. Arjun Reddy,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-605L,Engineering Lab,2,IT,True,Dr. Aarav Joshi,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-6011,Principles,3,IT,False,Prof. Ishaan Gupta,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-6011L,Principles Lab,2,IT,True,Prof. Sai Pandey,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-607,Design,4,IT,False,Dr. Ayaan Sharma,IT
IT-A_VI,IT,A,VI,CR-167,theory,74,IT-607L,Design Lab,2,IT,True,Prof. Aadhya Pandey,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-7010,Principles,4,IT,False,Prof. Fatima Patel,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-7010L,Principles Lab,2,IT,True,Dr. Diya Kumar,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-702,Structures,4,IT,False,Dr. Vihaan Yadav,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-705,Engineering,4,IT,False,Dr. Aarav Joshi,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-705L,Engineering Lab,2,IT,True,Dr. Aarav Joshi,IT
IT-A_VII,IT,A,VII,CR-167,theory,74,IT-7012,Analysis,3,IT,False,Prof. Ishaan Gupta,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-8012,Structures,3,IT,False,Prof. Aadhya Pandey,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-8012L,Structures Lab,2,IT,True,Dr. Fatima Nath,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-809,Applications,4,IT,False,Dr. Diya Kumar,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-809L,Applications Lab,2,IT,True,Prof. Ishaan Gupta,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-8011,Engineering,4,IT,False,Prof. Vihaan Verma,IT
IT-A_VIII,IT,A,VIII,CR-167,theory,74,IT-8011L,Engineering Lab,2,IT,True,Dr. Vihaan Yadav,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-105,Theory,4,IT,False,Dr. Aarav Joshi,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-1011,Theory,3,IT,False,Prof. Aadhya Pandey,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-1011L,Theory Lab,2,IT,True,Dr. Ayaan Sharma,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-106,Applications,4,IT,False,Prof. Ishaan Gupta,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-106L,Applications Lab,2,IT,True,Dr. Diya Kumar,IT
IT-B_I,IT,B,I,CR-176,theory,76,IT-108,Structures,3,IT,False,Prof. Aadhya Pandey,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-201,Design,3,IT,False,Prof. Vihaan Verma,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-201L,Design Lab,2,IT,True,Dr. Ayaan Sharma,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-2011,Theory,3,IT,False,Dr. Aanya Khan,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-2011L,Theory Lab,2,IT,True,Dr. Vihaan Nath,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-202,Dynamics,3,IT,False,Dr. Arjun Reddy,IT
IT-B_II,IT,B,II,CR-176,theory,76,IT-202L,Dynamics Lab,2,IT,True,Dr. Fatima Nath,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-301,Structures,3,IT,False,Prof. Aadhya Pandey,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-301L,Structures Lab,2,IT,True,Prof. Sai Pandey,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-304,Principles,4,IT,False,Prof. Ishaan Gupta,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-304L,Principles Lab,2,IT,True,Prof. Aadhya Pandey,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-3010,Analysis,3,IT,False,Dr. Ayaan Sharma,IT
IT-B_III,IT,B,III,CR-176,theory,76,IT-307,Structures,4,IT,False,Dr. Vihaan Yadav,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-407,Systems,4,IT,False,Dr. Diya Kumar,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-407L,Systems Lab,2,IT,True,Dr. Diya Kumar,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-4012,Design,4,IT,False,Prof. Aadhya Pandey,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-406,Engineering,4,IT,False,Dr. Diya Kumar,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-406L,Engineering Lab,2,IT,True,Prof. Fatima Patel,IT
IT-B_IV,IT,B,IV,CR-176,theory,76,IT-401,Applications,3,IT,False,Prof. Sai Pandey,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-505,Design,3,IT,False,Dr. Aarav Joshi,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-505L,Design Lab,2,IT,True,Prof. Vihaan Verma,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-5011,Theory,4,IT,False,Prof. Fatima Patel,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-5011L,Theory Lab,2,IT,True,Prof. Vihaan Verma,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-501,Fundamentals,4,IT,False,Dr. Aanya Khan,IT
IT-B_V,IT,B,V,CR-176,theory,76,IT-504,Dynamics,4,IT,False,Prof. Sai Pandey,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-607,Design,4,IT,False,Prof. Vihaan Verma,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-607L,Design Lab,2,IT,True,Dr. Aanya Khan,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-608,Programming,3,IT,False,Prof. Vihaan Verma,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-6011,Principles,3,IT,False,Dr. Diya Kumar,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-6011L,Principles Lab,2,IT,True,Prof. Vihaan Verma,IT
IT-B_VI,IT,B,VI,CR-176,theory,76,IT-605,Engineering,4,IT,False,Dr. Vihaan Nath,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-708,Principles,3,IT,False,Prof. Ishaan Gupta,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-708L,Principles Lab,2,IT,True,Dr. Aarav Joshi,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-7011,Dynamics,3,IT,False,Prof. Ishaan Gupta,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-701,Principles,4,IT,False,Prof. Ishaan Gupta,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-701L,Principles Lab,2,IT,True,Dr. Fatima Nath,IT
IT-B_VII,IT,B,VII,CR-176,theory,76,IT-702,Structures,4,IT,False,Dr. Aarav Joshi,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-808,Theory,3,IT,False,Prof. Sai Pandey,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-807,Programming,3,IT,False,Prof. Fatima Patel,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-807L,Programming Lab,2,IT,True,Dr. Ayaan Sharma,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-806,Theory,4,IT,False,Dr. Vihaan Yadav,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-806L,Theory Lab,2,IT,True,Dr. Aanya Khan,IT
IT-B_VIII,IT,B,VIII,CR-176,theory,76,IT-8011,Engineering,4,IT,False,Dr. Arjun Reddy,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-109,Applications,4,IT,False,Dr. Vihaan Yadav,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-109L,Applications Lab,2,IT,True,Prof. Aadhya Pandey,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-102,Structures,3,IT,False,Dr. Arjun Reddy,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-102L,Structures Lab,2,IT,True,Prof. Ishaan Gupta,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-107,Theory,4,IT,False,Dr. Aanya Khan,IT
IT-C_I,IT,C,I,CR-139,theory,54,IT-107L,Theory Lab,2,IT,True,Dr. Fatima Nath,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-202,Dynamics,3,IT,False,Dr. Vihaan Nath,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-202L,Dynamics Lab,2,IT,True,Dr. Vihaan Yadav,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-2012,Design,3,IT,False,Dr. Vihaan Nath,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-2012L,Design Lab,2,IT,True,Dr. Vihaan Nath,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-2010,Dynamics,4,IT,False,Dr. Aanya Khan,IT
IT-C_II,IT,C,II,CR-139,theory,54,IT-206,Engineering,4,IT,False,Dr. Diya Kumar,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-305,Dynamics,4,IT,False,Dr. Aarav Joshi,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-305L,Dynamics Lab,2,IT,True,Dr. Fatima Nath,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-307,Structures,4,IT,False,Dr. Diya Kumar,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-3011,Dynamics,4,IT,False,Dr. Arjun Reddy,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-3011L,Dynamics Lab,2,IT,True,Dr. Vihaan Nath,IT
IT-C_III,IT,C,III,CR-139,theory,54,IT-309,Analysis,4,IT,False,Dr. Vihaan Nath,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-402,Systems,4,IT,False,Dr. Aanya Khan,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-401,Applications,3,IT,False,Dr. Aarav Joshi,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-401L,Applications Lab,2,IT,True,Dr. Vihaan Nath,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-4011,Principles,3,IT,False,Dr. Aanya Khan,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-406,Engineering,4,IT,False,Dr. Aarav Joshi,IT
IT-C_IV,IT,C,IV,CR-139,theory,54,IT-406L,Engineering Lab,2,IT,True,Prof. Ishaan Gupta,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-5010,Applications,3,IT,False,Dr. Vihaan Yadav,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-507,Principles,4,IT,False,Dr. Fatima Nath,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-507L,Principles Lab,2,IT,True,Dr. Fatima Nath,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-5012,Programming,4,IT,False,Dr. Diya Kumar,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-504,Dynamics,4,IT,False,Dr. Vihaan Nath,IT
IT-C_V,IT,C,V,CR-139,theory,54,IT-504L,Dynamics Lab,2,IT,True,Dr. Aanya Khan,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-609,Analysis,4,IT,False,Dr. Arjun Reddy,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-609L,Analysis Lab,2,IT,True,Dr. Arjun Reddy,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-603,Principles,4,IT,False,Prof. Fatima Patel,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-603L,Principles Lab,2,IT,True,Dr. Aanya Khan,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-605,Engineering,4,IT,False,Dr. Ayaan Sharma,IT
IT-C_VI,IT,C,VI,CR-139,theory,54,IT-605L,Engineering Lab,2,IT,True,Dr. Vihaan Yadav,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-7012,Analysis,3,IT,False,Dr. Diya Kumar,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-7012L,Analysis Lab,2,IT,True,Dr. Fatima Nath,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-705,Engineering,4,IT,False,Dr. Arjun Reddy,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-705L,Engineering Lab,2,IT,True,Dr. Ayaan Sharma,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-7011,Dynamics,3,IT,False,Prof. Sai Pandey,IT
IT-C_VII,IT,C,VII,CR-139,theory,54,IT-704,Applications,3,IT,False,Prof. Fatima Patel,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-8012,Structures,3,IT,False,Prof. Fatima Patel,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-8012L,Structures Lab,2,IT,True,Prof. Fatima Patel,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-8011,Engineering,4,IT,False,Prof. Aadhya Pandey,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-8011L,Engineering Lab,2,IT,True,Prof. Aadhya Pandey,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-804,Theory,3,IT,False,Prof. Aadhya Pandey,IT
IT-C_VIII,IT,C,VIII,CR-139,theory,54,IT-807,Programming,3,IT,False,Dr. Ayaan Sharma,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-108,Structures,3,IT,False,Dr. Vihaan Yadav,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-1011,Theory,3,IT,False,Prof. Aadhya Pandey,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-1011L,Theory Lab,2,IT,True,Prof. Sai Pandey,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-109,Applications,4,IT,False,Dr. Ayaan Sharma,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-109L,Applications Lab,2,IT,True,Dr. Vihaan Yadav,IT
IT-D_I,IT,D,I,CR-006,theory,66,IT-1010,Theory,4,IT,False,Dr. Ayaan Sharma,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-204,Principles,4,IT,False,Dr. Ayaan Sharma,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-204L,Principles Lab,2,IT,True,Dr. Fatima Nath,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-205,Systems,3,IT,False,Prof. Sai Pandey,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-205L,Systems Lab,2,IT,True,Dr. Vihaan Yadav,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-209,Programming,3,IT,False,Prof. Sai Pandey,IT
IT-D_II,IT,D,II,CR-006,theory,66,IT-209L,Programming Lab,2,IT,True,Dr. Vihaan Yadav,IT
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-105,Programming,3,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-1011,Design,4,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-107,Dynamics,3,Biotech,False,Dr. Priya Menon,Biotech
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-102,Analysis,3,Biotech,False,Dr. Sai Patel,Biotech
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-1010,Applications,4,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-A_I,Biotech,A,I,CR-030,theory,54,BT-1010L,Applications Lab,2,Biotech,True,Dr. Priya Menon,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-205,Theory,4,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-205L,Theory Lab,2,Biotech,True,Prof. Aditya Patel,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-2010,Principles,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-2010L,Principles Lab,2,Biotech,True,Prof. Aditya Patel,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-2011,Applications,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-A_II,Biotech,A,II,CR-030,theory,54,BT-2011L,Applications Lab,2,Biotech,True,Prof. Diya Mishra,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-306,Engineering,4,Biotech,False,Dr. Sai Verma,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-306L,Engineering Lab,2,Biotech,True,Prof. Reyansh Gupta,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-302,Principles,3,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-302L,Principles Lab,2,Biotech,True,Prof. Aditya Joshi,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-309,Programming,3,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-A_III,Biotech,A,III,CR-030,theory,54,BT-309L,Programming Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-401,Applications,3,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-4012,Engineering,4,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-4012L,Engineering Lab,2,Biotech,True,Prof. Diya Mishra,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-406,Systems,4,Biotech,False,Dr. Sai Patel,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-402,Engineering,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-A_IV,Biotech,A,IV,CR-030,theory,54,BT-403,Systems,4,Biotech,False,Dr. Priya Menon,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-501,Engineering,4,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-504,Design,4,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-508,Design,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-508L,Design Lab,2,Biotech,True,Dr. Aadhya Verma,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-5012,Analysis,3,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-A_V,Biotech,A,V,CR-030,theory,54,BT-5011,Dynamics,4,Biotech,False,Dr. Sai Verma,Biotech
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-608,Applications,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-608L,Applications Lab,2,Biotech,True,Prof. Reyansh Gupta,Biotech
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-604,Applications,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-604L,Applications Lab,2,Biotech,True,Prof. Aadhya Gupta,Biotech
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-6010,Fundamentals,3,Biotech,False,Dr. Aadhya Verma,Biotech
